,id,activity_count_paste,action_time_sum,action_time_mean,word_count_max,text_change_count_tiny_text_changes,cursor_position_mean,distance_of_moved_selection_mean,distance_of_moved_selection_max,size_of_moved_selection_mean,size_of_moved_selection_max,up_time_fraction_of_time_spent_writing,action_time_mean_Input,action_time_mean_Move From,action_time_mean_Nonproduction,action_time_mean_Paste,action_time_mean_Remove/Cut,action_time_mean_Replace,action_time_max_Input,action_time_max_Move From,action_time_max_Nonproduction,action_time_max_Paste,action_time_max_Remove/Cut,action_time_max_Replace,action_time_sum_Input,action_time_sum_Move From,action_time_sum_Nonproduction,action_time_sum_Paste,action_time_sum_Remove/Cut,action_time_sum_Replace,action_time_count_Input,action_time_count_Move From,action_time_count_Nonproduction,action_time_count_Paste,action_time_count_Remove/Cut,action_time_count_Replace,Peak Frequency,Mean Frequency,Median Frequency,Bandwidth,Frequency Skewness,Frequency Kurtosis,Total Energy,Spectral Entropy,Spectral Flatness,Spectral Roll-off,Mean Amplitude,Std Amplitude,Skew Amplitude,Kurtosis Amplitude,score
2292,ee911fdc,0,421496,101.15094792416606,712,4069,1709.1243100551956,0.0,0,0.0,0,0.9999822222222222,104.03685007571933,0.0,22.350515463917525,0.0,65.6355140186916,111.0,7430.0,0.0,157.0,0.0,513.0,111.0,412194.0,0.0,2168.0,0.0,7023.0,111.0,3962.0,0.0,97.0,0.0,107.0,1.0,0.032405184829572733,0.17375147438478256,0.2501200192030725,0.49951992318771,10.540278468203773,186.0767825523924,648347508.0530092,10.323988700446332,0.6682883574382003,0.36029764762361977,303.1318769166982,468.52659366232155,10.540278468203773,186.0767825523924,4.5
2293,eea1cab8,0,374360,130.03126085446337,407,2826,959.8850295241404,0.0,0,0.0,0,0.9296116666666666,135.7108910891089,0.0,104.83673469387755,0.0,86.8019801980198,126.0,331.0,0.0,1499.0,0.0,589.0,142.0,342670.0,0.0,5137.0,0.0,26301.0,252.0,2525.0,0.0,49.0,0.0,303.0,2.0,0.02779708130646282,0.15863317437893754,0.2501737317581654,0.4993050729673384,4.868067266205652,38.28635101738359,302929100.4205523,9.85853224602826,0.6675196651538863,0.34364141765114664,290.02996191398455,355.72831682737166,4.868067266205652,38.28635101738359,3.5
2294,eed0ee0e,0,328815,116.10699152542372,299,2590,846.3456920903955,0.0,0,0.0,0,0.9972127777777777,94.88993710691824,72.25,383.66521739130434,0.0,77.64207650273224,106.83333333333333,241.0,169.0,59436.0,0.0,504.0,147.0,211225.0,289.0,88243.0,0.0,28417.0,641.0,2226.0,4.0,230.0,0.0,366.0,6.0,0.02967149417167079,0.1602668823264794,0.25008830801836807,0.4994701518897916,3.8097900787063117,21.770519677887787,302827650.99999994,9.86571228847785,0.6680823289463326,0.35111268103143767,304.709533880052,348.0870209696828,3.8097900787063117,21.770519677887787,3.5
2295,eed37e33,0,476674,79.87164879356568,544,5830,1559.472352546917,0.0,0,0.0,0,0.9983505555555555,69.56199056199056,0.0,625.7205882352941,0.0,57.48845166809239,74.0,221.0,0.0,17139.0,0.0,505.0,74.0,324298.0,0.0,85098.0,0.0,67204.0,74.0,4662.0,0.0,136.0,0.0,1169.0,1.0,0.03066867772750126,0.15240323832050842,0.25004189710072067,0.4997486173956763,3.8140861589386588,20.173119824502756,1331751247.0,10.86732297231002,0.6387963803433903,0.33517680576504105,420.9454104363061,518.8948928316117,3.8140861589386588,20.173119824502756,4.5
2296,eed7c3f4,0,295104,126.92645161290322,250,2191,722.88,0.0,0,0.0,0,1.0330483333333333,139.9658166033641,0.0,31.761194029850746,0.0,94.51436781609195,0.0,408.0,0.0,754.0,0.0,524.0,0.0,257957.0,0.0,4256.0,0.0,32891.0,0.0,1843.0,0.0,134.0,0.0,348.0,0.0,0.03270223752151463,0.15182339446766518,0.25,0.4991394148020654,3.1534044057425676,13.916905690228656,205824963.76362038,9.552680296311031,0.6568461427783752,0.33950086058519796,277.0364568198448,317.06984318059494,3.1534044057425676,13.916905690228656,3.0
2297,eeda6773,0,213497,78.03252923976608,388,2680,947.7858187134503,0.0,0,0.0,0,0.9318827777777777,78.26076555023923,0.0,75.44642857142857,0.0,75.54651162790698,0.0,427.0,0.0,186.0,0.0,119.0,0.0,196278.0,0.0,4225.0,0.0,12994.0,0.0,2508.0,0.0,56.0,0.0,172.0,0.0,0.030712979890310788,0.15926624321851937,0.250091407678245,0.4994515539305302,5.032854124520156,39.31480535509118,277124059.99999994,9.769089076646491,0.6569645441900204,0.3407678244972578,281.05422445290066,351.75670628340504,5.032854124520156,39.31480535509118,5.5
2298,eef796e6,0,66455,66.92346424974824,126,959,322.22155085599195,0.0,0,0.0,0,0.9683922222222222,69.49331713244229,0.0,27.529411764705884,0.0,61.220588235294116,0.0,275.0,0.0,155.0,0.0,509.0,0.0,57193.0,0.0,936.0,0.0,8326.0,0.0,823.0,0.0,34.0,0.0,136.0,0.0,0.03024193548387097,0.14429679575886298,0.25,0.4979838709677419,3.1974780648452823,13.047686726070488,38946664.0101362,8.271925131027162,0.6367836104935665,0.3195564516129032,179.0828618638879,215.89223677577223,3.1974780648452823,13.047686726070488,2.0
2299,ef49c621,1,522615,71.61071526445602,832,6869,2188.951356536037,0.0,0,0.0,0,0.9954466666666667,60.942894224529525,0.0,246.92493946731236,93.0,62.2887323943662,66.5,470.0,0.0,13105.0,93.0,514.0,98.0,375652.0,0.0,101980.0,93.0,44225.0,665.0,6164.0,0.0,413.0,1.0,710.0,10.0,0.029053035494038645,0.15520464748803608,0.25010278196519115,0.4997944360696176,3.957316309338396,23.48905293136997,1960727218.0,11.18499159532104,0.6503674770342146,0.33739893106756197,468.49117039933014,563.9114044348859,3.957316309338396,23.48905293136997,3.5
2300,ef4bcc6b,0,136231,90.33885941644563,222,1404,595.9668435013263,0.0,0,0.0,0,0.9924844444444444,90.34589299171063,0.0,107.52884615384616,0.0,67.0,0.0,238.0,0.0,3360.0,0.0,103.0,0.0,119889.0,0.0,11183.0,0.0,5159.0,0.0,1327.0,0.0,104.0,0.0,77.0,0.0,0.030524220305242204,0.1761562163201528,0.25016589250165894,0.49900464499004643,4.885187297091451,34.480258590498195,82507510.00000001,9.010920257447655,0.7079782996271342,0.36363636363636365,218.35135593423678,248.78587538142736,4.885187297091451,34.480258590498195,4.0
2301,ef57841d,0,257664,78.91699846860644,408,3173,1201.8147013782543,0.0,0,0.0,0,0.9900255555555556,76.7642105263158,0.0,221.50574712643677,0.0,59.592592592592595,76.75,4107.0,0.0,4313.0,0.0,501.0,112.0,218778.0,0.0,19271.0,0.0,19308.0,307.0,2850.0,0.0,87.0,0.0,324.0,4.0,0.03125,0.15864095308378579,0.25,0.4993872549019608,4.93949678176088,33.96183188989682,389509839.0763898,9.99762074616169,0.6468942874147048,0.33578431372549017,298.65067282183554,386.81307351587947,4.93949678176088,33.96183188989682,4.0
2302,ef5beee6,0,317631,115.46019629225736,371,2681,1090.8585968738641,0.0,0,0.0,0,0.9447772222222223,119.56172839506173,0.0,67.88235294117646,0.0,89.2063492063492,0.0,291.0,0.0,752.0,0.0,500.0,0.0,290535.0,0.0,4616.0,0.0,22480.0,0.0,2430.0,0.0,68.0,0.0,252.0,1.0,0.02909090909090909,0.15788645464255002,0.25018181818181817,0.49927272727272726,4.783478607939557,38.14018894305776,284182154.0137952,9.799045736105867,0.6670107600150396,0.34363636363636363,289.8140298655128,350.47992653465064,4.783478607939557,38.14018894305776,4.0
2303,ef754fae,0,235950,123.01876955161627,200,1835,491.96402502606884,0.0,0,0.0,0,0.9798883333333334,135.38763297872342,0.0,62.903614457831324,0.0,81.89123867069486,0.0,507.0,0.0,1235.0,0.0,506.0,0.0,203623.0,0.0,5221.0,0.0,27106.0,0.0,1504.0,0.0,83.0,0.0,331.0,0.0,0.02399582681272822,0.15361502673884658,0.25039123630672927,0.49921752738654146,4.788200092247123,38.26609167754264,139287956.0,9.230996087030391,0.649411744647864,0.3380281690140845,236.13925913651633,299.3873350535901,4.788200092247123,38.26609167754264,1.0
2304,ef7c6ea1,0,903757,112.65981052106707,1118,7708,3432.425579655946,0.0,0,0.0,0,0.9929716666666667,116.94708631115998,0.0,20.802547770700638,0.0,107.2175925925926,0.0,357.0,0.0,514.0,0.0,512.0,0.0,850907.0,0.0,6532.0,0.0,46318.0,0.0,7276.0,0.0,314.0,0.0,432.0,0.0,0.02942276524124174,0.15959728969773304,0.2500935045505548,0.49981299089889036,5.328726076603086,42.60055172338261,2408980092.0,11.305772525901306,0.6575495583224792,0.3418526368283256,473.32298095204806,613.7658517626643,5.328726076603086,42.60055172338261,5.5
2305,efa94074,0,446233,160.80468468468467,350,2317,804.8007207207207,0.0,0,0.0,0,1.0019605555555555,182.58687440982058,0.0,87.66375545851528,0.0,97.30653266331659,0.0,376.0,0.0,1162.0,0.0,503.0,0.0,386719.0,0.0,40150.0,0.0,19364.0,0.0,2118.0,0.0,458.0,0.0,199.0,0.0,0.03172314347512617,0.15986360518359904,0.2501802451333814,0.49927901946647435,4.551832409113044,35.07848901700523,322992144.39686036,9.852154518430282,0.6773886564332419,0.3453496755587599,317.2592869547543,363.84833387327853,4.551832409113044,35.07848901700523,4.0
2306,efaa8ea2,0,508543,76.2776361181941,423,5683,1080.676466176691,0.0,0,0.0,0,1.0298633333333334,100.35065261044177,0.0,6.530487804878049,0.0,60.22366097704532,0.0,249.0,0.0,506.0,0.0,516.0,0.0,399797.0,0.0,6426.0,0.0,102320.0,0.0,3984.0,0.0,984.0,0.0,1699.0,0.0,0.03285328532853286,0.15048165276141487,0.25007500750075007,0.4996999699969997,3.594936097803807,17.370477260049896,1608160199.6127276,11.020055582539236,0.6378263684443795,0.33813381338133813,437.74854463935344,539.4602191046885,3.594936097803807,17.370477260049896,3.5
2307,efad11bd,1,305296,99.05775470473718,405,2943,987.4558728098638,0.0,0,0.0,0,0.9823761111111111,98.96711239609685,0.0,110.72727272727273,105.0,92.0,89.8,307.0,0.0,2260.0,105.0,514.0,112.0,273842.0,0.0,14616.0,105.0,16284.0,449.0,2767.0,0.0,132.0,1.0,177.0,5.0,0.03083414475819539,0.15887155528051147,0.25024342745861733,0.49951314508276534,5.29436458679079,45.598418592813054,365837350.0,9.961329835132975,0.6716104337357187,0.3433950016228497,306.36872090270134,379.07113795653635,5.29436458679079,45.598418592813054,4.0
2308,efb39280,0,318116,86.25704989154013,405,3331,1116.4224511930586,0.0,0,0.0,0,0.9844444444444445,92.94894060437652,0.0,48.11204481792717,0.0,73.76106194690266,0.0,207.0,0.0,6357.0,0.0,515.0,0.0,267600.0,0.0,17176.0,0.0,33340.0,0.0,2879.0,0.0,357.0,0.0,452.0,0.0,0.03281800922158937,0.15482072539994832,0.25006780580417687,0.49959316517493896,3.5859471542761647,17.3279789861588,513115720.0,10.21099354725062,0.6538119297926385,0.3441822620016273,341.2276060035926,402.46369438256806,3.5859471542761647,17.3279789861588,4.0
2309,f009c177,0,300217,70.16055153073148,521,4118,1591.3608319700866,0.0,0,0.0,0,0.9974555555555555,72.81929016526686,0.0,70.76875,0.0,46.985948477751755,55.0,311.0,0.0,2134.0,0.0,574.0,55.0,268776.0,0.0,11323.0,0.0,20063.0,55.0,3691.0,0.0,160.0,0.0,427.0,1.0,0.028050490883590466,0.16055324194750656,0.2501168770453483,0.49953249181860687,4.505984389901352,29.597686289666136,698443125.3148524,10.438954084421745,0.6699508662766739,0.3480598410472183,363.7217460371884,440.8935162098928,4.505984389901352,29.597686289666136,5.5
2310,f01e26bb,0,622014,78.9257708412638,569,4300,1786.42900647126,0.0,0,0.0,0,1.046486111111111,140.51493710691824,0.0,11.474727729684446,0.0,92.39256198347107,0.0,273.0,0.0,12401.0,0.0,514.0,0.0,536205.0,0.0,41091.0,0.0,44718.0,0.0,3816.0,0.0,3581.0,0.0,484.0,0.0,0.0001269035532994924,0.13509915753780408,0.25,0.49974619289340105,8.477034641885847,133.19791568840523,2768980322.925297,11.077914023243228,0.5905615747704838,0.31243654822335026,436.25959569984207,715.9908286704767,8.477034641885847,133.19791568840523,5.5
2311,f0209f34,0,213112,100.00563115908024,370,2067,934.1783200375411,0.0,0,0.0,0,0.9915777777777778,102.40308918784255,0.0,35.53125,0.0,88.58333333333333,0.0,314.0,0.0,657.0,0.0,140.0,0.0,205523.0,0.0,2274.0,0.0,5315.0,0.0,2007.0,0.0,64.0,0.0,60.0,0.0,0.03192488262910798,0.1639246633165488,0.25023474178403754,0.49906103286384973,5.443578607616466,41.650525470365245,173088892.13012436,9.364579115655134,0.6546672369923462,0.3530516431924883,239.73250430797492,324.3545229771154,5.443578607616466,41.650525470365245,4.0
2312,f04670f7,0,496599,84.67161125319693,818,5059,2186.8975277067348,0.0,0,0.0,0,0.9957305555555556,98.64799834059323,0.0,3.7754342431761785,0.0,75.52100840336135,0.0,290.0,0.0,235.0,0.0,514.0,0.0,475582.0,0.0,3043.0,0.0,17974.0,0.0,4821.0,0.0,806.0,0.0,238.0,0.0,0.03154843110504775,0.14774556473488953,0.25,0.4996589358799455,4.424268523294382,27.632239771506896,1379898009.4068925,10.731831775029281,0.6001978097123108,0.331343792633015,400.54998233421867,557.0942317322682,4.424268523294382,27.632239771506896,4.0
2313,f08f6465,0,202788,132.36814621409923,204,1506,735.4595300261096,0.0,0,0.0,0,0.9865666666666667,132.7061579651941,0.0,107.0,0.0,145.25,0.0,400.0,0.0,385.0,0.0,196.0,0.0,198263.0,0.0,2782.0,0.0,1743.0,0.0,1494.0,0.0,26.0,0.0,12.0,0.0,0.032658393207054215,0.1577840283131872,0.25016329196603526,0.4990202482037884,6.801463285986871,59.99846192123248,88851554.00000001,8.631798597943494,0.5497096112918313,0.32984977139124755,169.94164321336592,295.4076169027523,6.801463285986871,59.99846192123248,1.0
2314,f0c5c4f2,0,284270,79.2500696961249,328,3248,947.7797602453304,0.0,0,0.0,0,0.8955422222222222,90.1247578457962,0.0,16.23008849557522,0.0,69.19940029985007,0.0,284.0,0.0,518.0,0.0,511.0,0.0,232612.0,0.0,5502.0,0.0,46156.0,0.0,2581.0,0.0,339.0,0.0,667.0,0.0,0.02007808142777468,0.1558965166122313,0.2501394311210262,0.49944227551589515,3.497916827738037,16.210901781782116,522095933.4609485,10.197710941177402,0.6726498367479207,0.34327941996653655,354.068757315848,407.41071690292864,3.497916827738037,16.210901781782116,2.0
2315,f0da0629,0,514732,120.99952985425482,600,4145,1792.6960507757406,0.0,0,0.0,0,0.9521205555555555,117.63361735089079,0.0,349.45544554455444,0.0,84.33818181818182,129.8,271.0,0.0,10294.0,0.0,514.0,159.0,455595.0,0.0,35295.0,0.0,23193.0,649.0,3873.0,0.0,101.0,0.0,275.0,5.0,0.030331530684222903,0.1607017670288977,0.2501763461086292,0.49964730778274163,5.674113223153857,49.30239413424222,665753332.0000001,10.362302408692754,0.6494923694677667,0.34328709146484837,333.24482798320406,449.55111650778366,5.674113223153857,49.30239413424222,4.0
2316,f0fb2654,0,338454,116.54752066115702,378,2850,964.9028925619834,0.0,0,0.0,0,0.9689766666666667,102.36133440514469,0.0,907.9622641509434,0.0,98.22865013774104,0.0,504.0,0.0,4584.0,0.0,507.0,0.0,254675.0,0.0,48122.0,0.0,35657.0,0.0,2488.0,0.0,53.0,0.0,363.0,0.0,0.031346882535308304,0.15612373714428693,0.25008611780916296,0.4994832931450224,4.686588516419732,38.30171976387775,308625700.0,9.83567054815996,0.642901292344838,0.33861522562866003,288.51001453980643,359.80632727967526,4.686588516419732,38.30171976387775,4.0
2317,f16080ce,0,342467,85.16960954986322,212,3854,682.6254663019149,0.0,0,0.0,0,1.0036972222222222,87.61481251936783,0.0,53.68711656441718,0.0,80.7936507936508,83.0,1779.0,0.0,549.0,0.0,505.0,83.0,282733.0,0.0,8751.0,0.0,50900.0,83.0,3227.0,0.0,163.0,0.0,630.0,1.0,0.03134328358208955,0.1587120270488667,0.24999999999999997,0.499502487562189,4.3218868868379845,28.635602474232464,613417492.1772056,10.342014288100906,0.6583005025228973,0.33830845771144274,353.7509404539264,424.4938302115201,4.3218868868379845,28.635602474232464,2.5
2318,f1731319,0,463172,106.35407577497129,475,3588,1371.3460390355913,0.0,0,0.0,0,0.9759783333333333,125.15405819295559,0.0,33.580602883355176,0.0,87.50773993808049,164.25,310.0,0.0,1735.0,0.0,512.0,244.0,408628.0,0.0,25622.0,0.0,28265.0,657.0,3265.0,0.0,763.0,0.0,323.0,4.0,0.02962792834175471,0.15344648300942595,0.25011483693155717,0.4995406522737712,4.0862852101359,26.35966997388234,688079540.7131474,10.44643728127752,0.6554880010655486,0.3348644924207625,360.1582491469373,431.8553690718742,4.0862852101359,26.35966997388234,5.5
2319,f17fa30e,0,440230,102.09415584415585,443,3926,1282.238172541744,0.0,0,0.0,0,1.0387722222222222,108.46772767462423,0.0,82.54188481675392,0.0,75.35580524344569,142.66666666666666,324.0,0.0,2107.0,0.0,493.0,231.0,368031.0,0.0,31531.0,0.0,40240.0,428.0,3393.0,0.0,382.0,0.0,534.0,3.0,0.027835768963117607,0.15539761501526553,0.25005799118533983,0.499652052887961,3.7368467012591124,20.407100648762555,703020270.9999998,10.443030467669749,0.6548223179555667,0.3393644166086755,370.62327333074336,434.58703755395254,3.7368467012591124,20.407100648762555,5.5
2320,f185661d,0,427426,134.36843759823955,396,3092,1010.1034265954103,0.0,0,0.0,0,1.0011927777777778,143.2877906976744,0.0,132.96385542168676,0.0,62.95894428152493,118.6,459.0,0.0,2164.0,0.0,187.0,162.0,394328.0,0.0,11036.0,0.0,21469.0,593.0,2752.0,0.0,83.0,0.0,341.0,5.0,0.02861635220125786,0.162329198872099,0.25,0.49937106918238994,3.7757399050922213,19.970840243983755,372889457.437308,10.0515941117423,0.6800607683692156,0.35754716981132073,321.3698098484955,362.47856128745804,3.7757399050922213,19.970840243983755,4.0
2321,f19fb786,0,493532,142.10538439389578,504,3382,1351.6271235243305,0.0,0,0.0,0,0.9797172222222222,129.2751913265306,0.0,737.0,0.0,85.60162601626017,0.0,242.0,0.0,15634.0,0.0,249.0,0.0,405407.0,0.0,67067.0,0.0,21058.0,0.0,3136.0,0.0,91.0,0.0,246.0,0.0,0.03197004608294931,0.15742484685771355,0.25,0.49942396313364057,4.347803467302815,27.11879893004564,469986426.25707835,10.108329773926746,0.6543072681141577,0.3415898617511521,327.2064665147444,404.7486584856194,4.347803467302815,27.11879893004564,4.0
2322,f1d5d6b9,0,164032,98.63619963920625,247,1630,708.6939266386049,0.0,0,0.0,0,1.1002105555555555,101.6188605108055,0.0,72.27272727272727,0.0,62.86407766990291,0.0,288.0,0.0,493.0,0.0,167.0,0.0,155172.0,0.0,2385.0,0.0,6475.0,0.0,1527.0,0.0,33.0,0.0,103.0,0.0,0.031287605294825514,0.1598265350912423,0.2503008423586041,0.49879663056558365,5.196020305963872,40.78515315038472,105498197.63215569,9.072703869447185,0.6636442868375666,0.34055354993983156,225.03958065623144,276.52025123936943,5.196020305963872,40.78515315038472,1.5
2323,f1f4cc46,0,185438,103.07837687604224,230,1485,636.1234018899388,0.0,0,0.0,0,0.9732866666666666,113.31176470588235,0.0,44.038216560509554,0.0,140.048,0.0,7472.0,0.0,4276.0,0.0,2395.0,0.0,154104.0,0.0,13828.0,0.0,17506.0,0.0,1360.0,0.0,314.0,0.0,125.0,0.0,0.02836484983314794,0.15202502309586188,0.25027808676307006,0.49888765294771964,3.9863325324440138,23.47699096829148,117047615.77146217,9.154402303290414,0.6519717290391641,0.3364849833147942,228.83298720767732,279.2454484928762,3.9863325324440138,23.47699096829148,3.5
2324,f2021d46,0,378950,126.23251165889407,401,2933,1076.0942704863423,0.0,0,0.0,0,0.9919472222222222,130.29807329051758,0.0,82.94202898550725,0.0,99.04895104895105,0.0,304.0,0.0,490.0,0.0,491.0,0.0,344899.0,0.0,5723.0,0.0,28328.0,0.0,2647.0,0.0,69.0,0.0,286.0,0.0,0.029990003332222594,0.15992431201219115,0.2502499166944352,0.4995001666111296,4.097095528517377,24.535514316954064,335208930.0000001,9.927633346124303,0.6654986808163041,0.34955014995001665,304.164517047846,361.8792154421841,4.097095528517377,24.535514316954064,3.5
2325,f202bb11,0,397780,61.11230603779382,692,6312,1762.4211092333692,0.0,0,0.0,0,0.99618,56.88110291534949,0.0,144.9281767955801,0.0,75.4959871589085,57.54545454545455,162.0,0.0,2085.0,0.0,497.0,93.0,323881.0,0.0,26232.0,0.0,47034.0,633.0,5694.0,0.0,181.0,0.0,623.0,11.0,0.031499692685925014,0.15880924844228586,0.24999999999999997,0.4996926859250153,5.067121530406659,38.846521578281184,1575949736.507297,11.013982934141428,0.6561533323517217,0.3405039950829748,431.7966219275477,545.9048399619611,5.067121530406659,38.846521578281184,5.5
2326,f209bec2,0,214508,88.16605014385533,325,2364,1085.867653103165,0.0,0,0.0,0,1.005493888888889,89.26250553342187,0.0,49.11594202898551,0.0,90.23809523809524,0.0,220.0,0.0,177.0,0.0,157.0,0.0,201644.0,0.0,3389.0,0.0,9475.0,0.0,2259.0,0.0,69.0,0.0,105.0,0.0,0.03248355263157895,0.16496690394192973,0.25,0.49917763157894735,6.232570241067725,56.7688373436653,217172272.65542227,9.568412055656559,0.6514770967430004,0.34786184210526316,251.10014948323226,340.1342766739763,6.232570241067725,56.7688373436653,2.0
2327,f212d295,0,389221,81.64904552129222,305,3888,822.7956786238725,0.0,0,0.0,0,0.9979277777777777,101.12390312390312,0.0,18.395904436860068,0.0,81.76034648700674,0.0,280.0,0.0,515.0,0.0,515.0,0.0,288102.0,0.0,16170.0,0.0,84949.0,0.0,2849.0,0.0,879.0,0.0,1039.0,0.0,0.00209819555182543,0.14986005045290104,0.25010490977759126,0.49958036088963487,3.419174033909265,15.595735140441281,851178729.1601673,10.560258868566612,0.6444732656673857,0.3357112882920688,383.5311259201583,458.521224207934,3.419174033909265,15.595735140441281,4.0
2328,f22ce81b,0,404112,88.79630850362558,590,4438,1508.537464293562,0.0,0,0.0,0,0.9621372222222222,89.25577172503243,0.0,90.12727272727273,0.0,85.52389078498294,0.0,695.0,0.0,2846.0,0.0,503.0,0.0,344081.0,0.0,9914.0,0.0,50117.0,0.0,3855.0,0.0,110.0,0.0,586.0,0.0,0.03076923076923077,0.15848686046335927,0.2501098901098901,0.4995604395604396,5.618023480938736,58.668460699486204,766577485.1645664,10.520358904588832,0.6648219900582468,0.3507692307692308,365.50278283843994,451.1241849354205,5.618023480938736,58.668460699486204,4.0
2329,f2399f11,0,361084,127.27670074021854,331,2219,920.5565738456115,0.0,0,0.0,0,0.9809788888888888,130.8201160541586,0.0,124.02750809061489,0.0,92.04635761589404,0.0,381.0,0.0,26800.0,0.0,512.0,0.0,270536.0,0.0,76649.0,0.0,13899.0,0.0,2068.0,0.0,618.0,0.0,151.0,0.0,0.029971791255289138,0.1764609574793302,0.25,0.4992947813822285,4.473761556972144,30.843341121518094,322529543.0976822,9.964526387203396,0.7152936960654699,0.36283497884344146,327.80678769944257,346.63679319114556,4.473761556972144,30.843341121518094,3.5
2330,f2597afd,0,189022,66.16100805040251,344,2309,820.6751837591879,0.0,0,0.0,0,0.9861461111111111,81.43544655252198,0.0,3.9525547445255476,0.0,73.47297297297297,0.0,177.0,0.0,123.0,0.0,509.0,0.0,175982.0,0.0,2166.0,0.0,10874.0,0.0,2161.0,0.0,548.0,0.0,148.0,0.0,0.031162464985994398,0.14991125124010293,0.25,0.4992997198879552,4.47942894789312,32.23728487421405,309279387.2491357,9.730995516509026,0.6171076967314736,0.33438375350140054,278.38146727490135,373.1457317571296,4.47942894789312,32.23728487421405,4.0
2331,f26e1dd2,0,81843,63.98983580922596,212,1253,560.824863174355,0.0,0,0.0,0,0.22222555555555557,62.57226890756303,0.0,133.65384615384616,0.0,62.01587301587302,0.0,208.0,0.0,546.0,0.0,208.0,0.0,74461.0,0.0,3475.0,0.0,3907.0,0.0,1190.0,0.0,26.0,0.0,63.0,0.0,0.03129890453834116,0.15617516766437253,0.25039123630672927,0.4984350547730829,5.763698503257399,52.72941617436753,59774335.44115268,8.61466436308288,0.6352468787214552,0.33411580594679186,183.00776892526665,245.35349489102816,5.763698503257399,52.72941617436753,1.0
